Street1,Street2,Borough,Lat,Lon,Nodes
100th Street,3rd Avenue,Brooklyn,40.613681,-74.03536,42466144
100th Street,4th Avenue,Brooklyn,40.612842,-74.033655,42508257
100th Street,Fort Hamilton Parkway,Brooklyn,40.611958,-74.031867,42461110
101st Avenue,Drew Street,Brooklyn,40.679367,-73.863359,598763938
101st Avenue,Forbell Street,Brooklyn,40.679114,-73.864243,42460608
101st Avenue,Liberty Avenue,Brooklyn,40.679161,-73.864077,42460608/4566529822
101st Street,3rd Avenue,Brooklyn,40.613109,-74.035738,42466146
101st Street,4th Avenue,Brooklyn,40.612182,-74.034227,42521328/42521331
101st Street,Fort Hamilton Parkway,Brooklyn,40.611154,-74.032555,5379191830
101st Street,Jackson Court,Brooklyn,40.611445,-74.033135,42460762
101st Street,John Warren Avenue,Brooklyn,40.611154,-74.032555,5379191830
10th Avenue,16th Street,Brooklyn,40.659257,-73.978015,42516094
10th Avenue,17th Street,Brooklyn,40.65694,-73.98007,42489353
10th Avenue,18th Street,Brooklyn,40.656381,-73.980653,42496471
10th Avenue,19th Street,Brooklyn,40.655835,-73.981229,42469719
10th Avenue,20th Street,Brooklyn,40.65527,-73.981813,42501930
10th Avenue,38th Street,Brooklyn,40.645184,-73.992319,42483834
10th Avenue,39th Street,Brooklyn,40.644619,-73.992898,42526002
10th Avenue,40th Street,Brooklyn,40.64406,-73.993486,42519671
10th Avenue,41st Street,Brooklyn,40.643502,-73.994078,42526009
10th Avenue,42nd Street,Brooklyn,40.642943,-73.994648,42526018
10th Avenue,43rd Street,Brooklyn,40.642375,-73.995229,42517561
10th Avenue,44th Street,Brooklyn,40.641816,-73.995812,42526024
10th Avenue,45th Street,Brooklyn,40.641256,-73.996393,42506783
10th Avenue,46th Street,Brooklyn,40.640694,-73.996974,42480496
10th Avenue,47th Street,Brooklyn,40.640136,-73.997557,42519607
10th Avenue,48th Street,Brooklyn,40.639575,-73.998139,42492851
10th Avenue,49th Street,Brooklyn,40.639016,-73.998722,42466804
10th Avenue,50th Street,Brooklyn,40.638455,-73.999305,42526035
10th Avenue,51st Street,Brooklyn,40.637896,-73.999889,42473031
10th Avenue,52nd Street,Brooklyn,40.637337,-74.00047,42526037
10th Avenue,59th Street,Brooklyn,40.633415,-74.004553,2620907644
10th Avenue,60th Street,Brooklyn,40.632833,-74.005153,42526041
10th Avenue,61st Street,Brooklyn,40.632253,-74.005759,42484308
10th Avenue,62nd Street,Brooklyn,40.631694,-74.006339,42486098
10th Avenue,63rd Street,Brooklyn,40.631134,-74.006921,42525924
10th Avenue,64th Street,Brooklyn,40.630576,-74.007503,42519476
10th Avenue,65th Street,Brooklyn,40.629974,-74.008128,42524828
10th Avenue,66th Street,Brooklyn,40.629371,-74.008754,42501080
10th Avenue,67th Street,Brooklyn,40.628812,-74.009338,42474185
10th Avenue,68th Street,Brooklyn,40.628252,-74.009919,42504804
10th Avenue,70th Street,Brooklyn,40.627134,-74.011082,42485531
10th Avenue,71st Street,Brooklyn,40.626574,-74.011665,42513450
10th Avenue,72nd Street,Brooklyn,40.626016,-74.012245,42495382
10th Avenue,73rd Street,Brooklyn,40.625465,-74.012843,42482778
10th Avenue,74th Street,Brooklyn,40.624896,-74.013409,42525944
10th Avenue,76th Street,Brooklyn,40.623692,-74.014662,42477691
10th Avenue,77th Street,Brooklyn,40.623133,-74.015242,42485207
10th Avenue,78th Street,Brooklyn,40.622574,-74.015825,42525955
10th Avenue,79th Street,Brooklyn,40.622014,-74.016406,42517300
10th Avenue,80th Street,Brooklyn,40.621454,-74.016987,42494967
10th Avenue,81st Street,Brooklyn,40.620899,-74.01757,42521843
10th Avenue,82nd Street,Brooklyn,40.620336,-74.018152,42505994
10th Avenue,83rd Street,Brooklyn,40.619777,-74.018733,42492471
10th Avenue,84th Street,Brooklyn,40.619217,-74.019313,42525966
10th Avenue,85th Street,Brooklyn,40.618657,-74.019894,42514288
10th Avenue,86th Street,Brooklyn,40.618065,-74.02052,42487928
10th Avenue,Bay Ridge Avenue,Brooklyn,40.627693,-74.0105,42512951
10th Avenue,Bay Ridge Parkway,Brooklyn,40.624294,-74.014033,42509542
10th Avenue,Clinton Avenue,Brooklyn,40.69913,-73.969708,42500039
10th Avenue,Market Street,Brooklyn,40.699512,-73.969681,7835899108
10th Avenue,McDonald Avenue,Brooklyn,40.65527,-73.981813,42501930
10th Avenue,New Utrecht Avenue,Brooklyn,40.643301,-73.99426,42468078
10th Avenue,Ovington Avenue,Brooklyn,40.628162,-74.010014,42504853
10th Avenue,Paulding Street,Brooklyn,40.69913,-73.969708,42500039
10th Avenue,Prospect Avenue,Brooklyn,40.657479,-73.979513,42510750
10th Avenue,Prospect Park Southwest,Brooklyn,40.659855,-73.977502,1691133774
10th Avenue,Sherman Street,Brooklyn,40.658052,-73.979023,42519535
10th Avenue,Windsor Place,Brooklyn,40.658656,-73.978514,42525293
10th Street,2nd Avenue,Brooklyn,40.671992,-73.993891,42496175
10th Street,3rd Avenue,Brooklyn,40.670861,-73.991522,42466186
10th Street,4th Avenue,Brooklyn,40.669754,-73.989212,42521137/1372888835
10th Street,5th Avenue,Brooklyn,40.668578,-73.9868,42465298
10th Street,6th Avenue,Brooklyn,40.667437,-73.984438,42477292
10th Street,7th Avenue,Brooklyn,40.666295,-73.982078,42487586
10th Street,8th Avenue,Brooklyn,40.665155,-73.97972,42521762
10th Street,Prospect Park West,Brooklyn,40.664012,-73.977357,42476123
11th Avenue,16th Street,Brooklyn,40.658116,-73.975652,42516097
11th Avenue,17th Street,Brooklyn,40.65561,-73.977869,42489357
11th Avenue,18th Street,Brooklyn,40.65502,-73.978446,42496475
11th Avenue,19th Street,Brooklyn,40.654465,-73.97908,42469724
11th Avenue,46th Street,Brooklyn,40.639372,-73.994791,42480500
11th Avenue,47th Street,Brooklyn,40.638813,-73.99536,42519598
11th Avenue,48th Street,Brooklyn,40.638246,-73.995942,42492855
11th Avenue,49th Street,Brooklyn,40.637699,-73.996523,42466807
11th Avenue,50th Street,Brooklyn,40.637126,-73.997103,42526699
11th Avenue,51st Street,Brooklyn,40.636566,-73.997686,42473035
11th Avenue,52nd Street,Brooklyn,40.636006,-73.998265,42533655
11th Avenue,53rd Street,Brooklyn,40.635458,-73.998854,42525468
11th Avenue,54th Street,Brooklyn,40.634885,-73.999434,42533669
11th Avenue,55th Street,Brooklyn,40.634326,-74.000016,42517366
11th Avenue,56th Street,Brooklyn,40.633775,-74.000603,42490252
11th Avenue,57th Street,Brooklyn,40.63321,-74.001178,42533678
11th Avenue,58th Street,Brooklyn,40.632653,-74.001767,42521610
11th Avenue,59th Street,Brooklyn,40.632083,-74.002348,2620907643
11th Avenue,60th Street,Brooklyn,40.631503,-74.002951,42533686
11th Avenue,61st Street,Brooklyn,40.630923,-74.003554,42484311
11th Avenue,62nd Street,Brooklyn,40.630364,-74.004137,42486101
11th Avenue,63rd Street,Brooklyn,40.629804,-74.004718,42531500
11th Avenue,64th Street,Brooklyn,40.629246,-74.005298,42519477
11th Avenue,65th Street,Brooklyn,40.628644,-74.005926,42524831
11th Avenue,66th Street,Brooklyn,40.62804,-74.006554,42501084
11th Avenue,67th Street,Brooklyn,40.627481,-74.007136,42474195
11th Avenue,70th Street,Brooklyn,40.625802,-74.008879,42485534
11th Avenue,71st Street,Brooklyn,40.625243,-74.009462,42513453
11th Avenue,72nd Street,Brooklyn,40.624686,-74.010042,42495386
11th Avenue,73rd Street,Brooklyn,40.624126,-74.010624,42482781
11th Avenue,74th Street,Brooklyn,40.623566,-74.011206,42526611
11th Avenue,76th Street,Brooklyn,40.622362,-74.012459,42477695
11th Avenue,77th Street,Brooklyn,40.621803,-74.01304,42485210
11th Avenue,78th Street,Brooklyn,40.621244,-74.013622,42533719
11th Avenue,79th Street,Brooklyn,40.620685,-74.014203,42517307
11th Avenue,80th Street,Brooklyn,40.620125,-74.014784,42494970
11th Avenue,81st Street,Brooklyn,40.619564,-74.015367,42521846
11th Avenue,82nd Street,Brooklyn,40.619005,-74.01595,42505998
11th Avenue,83rd Street,Brooklyn,40.618447,-74.016529,42492475
11th Avenue,84th Street,Brooklyn,40.6179,-74.017117,42533730
11th Avenue,85th Street,Brooklyn,40.617339,-74.017698,42514290
11th Avenue,86th Street,Brooklyn,40.61672,-74.018318,42487932
11th Avenue,Bay Ridge Avenue,Brooklyn,40.626361,-74.008299,42512954
11th Avenue,Bay Ridge Parkway,Brooklyn,40.622965,-74.011832,42509545
11th Avenue,New Utrecht Avenue,Brooklyn,40.639816,-73.994347,42464655
11th Avenue,Ovington Avenue,Brooklyn,40.626809,-74.007834,42504858
11th Avenue,Prospect Avenue,Brooklyn,40.65615,-73.977308,42510753
11th Avenue,Prospect Park Southwest,Brooklyn,40.658718,-73.975151,1691133771
11th Avenue,Sherman Street,Brooklyn,40.656911,-73.976657,42519536
11th Avenue,Terrace Place,Brooklyn,40.654465,-73.97908,42469724
11th Avenue,Windsor Place,Brooklyn,40.657514,-73.976154,42525296
11th Street,2nd Avenue,Brooklyn,40.671399,-73.994386,8132470015
11th Street,3rd Avenue,Brooklyn,40.670257,-73.992024,42466184
11th Street,4th Avenue,Brooklyn,40.669145,-73.989719,42496954/1372888623
11th Street,5th Avenue,Brooklyn,40.667975,-73.9873,42465301
11th Street,6th Avenue,Brooklyn,40.666834,-73.984943,42477295
11th Street,7th Avenue,Brooklyn,40.665693,-73.982581,42487588
11th Street,8th Avenue,Brooklyn,40.664552,-73.980222,42496959
11th Street,Prospect Park West,Brooklyn,40.663413,-73.977855,42476130
11th Street,Prospect Park West Bike Path,Brooklyn,40.663382,-73.977789,4482113708
12th Avenue,36th Street,Brooklyn,40.643571,-73.986725,42460214
12th Avenue,37th Street,Brooklyn,40.643075,-73.987325,42460215
12th Avenue,38th Street,Brooklyn,40.642517,-73.98791,42460216
12th Avenue,39th Street,Brooklyn,40.641956,-73.988494,42460217
12th Avenue,40th Street,Brooklyn,40.641396,-73.989077,42460218
12th Avenue,41st Street,Brooklyn,40.640836,-73.989662,42460220
12th Avenue,42nd Street,Brooklyn,40.640275,-73.990244,42460221
12th Avenue,43rd Street,Brooklyn,40.639717,-73.990823,42460222
12th Avenue,44th Street,Brooklyn,40.639156,-73.991408,42460223
12th Avenue,45th Street,Brooklyn,40.638602,-73.991981,42460224
12th Avenue,46th Street,Brooklyn,40.638034,-73.992572,42460225
12th Avenue,47th Street,Brooklyn,40.637476,-73.993153,42460226
12th Avenue,48th Street,Brooklyn,40.636914,-73.993738,42460227
12th Avenue,49th Street,Brooklyn,40.636358,-73.994314,42460228
12th Avenue,50th Street,Brooklyn,40.635789,-73.994892,42460231
12th Avenue,51st Street,Brooklyn,40.635233,-73.995485,42460232
12th Avenue,52nd Street,Brooklyn,40.634673,-73.996067,42460233
12th Avenue,53rd Street,Brooklyn,40.634115,-73.99665,42460234
12th Avenue,54th Street,Brooklyn,40.633556,-73.997231,42460235
12th Avenue,55th Street,Brooklyn,40.632996,-73.997813,42460236
12th Avenue,56th Street,Brooklyn,40.632435,-73.998397,42460239
12th Avenue,57th Street,Brooklyn,40.631873,-73.99898,42460243
12th Avenue,58th Street,Brooklyn,40.631315,-73.999561,42460247
12th Avenue,59th Street,Brooklyn,40.630753,-74.000146,2620907642
12th Avenue,60th Street,Brooklyn,40.630175,-74.000748,42460255
12th Avenue,61st Street,Brooklyn,40.629598,-74.001349,42460263
12th Avenue,62nd Street,Brooklyn,40.629033,-74.001931,42460274
12th Avenue,63rd Street,Brooklyn,40.628475,-74.002515,42460281
12th Avenue,64th Street,Brooklyn,40.627916,-74.003099,42460284
12th Avenue,65th Street,Brooklyn,40.627312,-74.003723,42460288
12th Avenue,66th Street,Brooklyn,40.626711,-74.00435,42460291
12th Avenue,67th Street,Brooklyn,40.626151,-74.004932,42460294
12th Avenue,70th Street,Brooklyn,40.624473,-74.006678,42460309
12th Avenue,71st Street,Brooklyn,40.623915,-74.00726,42460312
12th Avenue,72nd Street,Brooklyn,40.623355,-74.007839,42460316
12th Avenue,73rd Street,Brooklyn,40.622796,-74.008422,42460318
12th Avenue,74th Street,Brooklyn,40.622235,-74.009002,42460319
12th Avenue,76th Street,Brooklyn,40.621032,-74.010257,42460328
12th Avenue,77th Street,Brooklyn,40.620473,-74.010839,42460339
12th Avenue,78th Street,Brooklyn,40.619914,-74.01142,42460343
12th Avenue,79th Street,Brooklyn,40.619353,-74.012002,42460346
12th Avenue,80th Street,Brooklyn,40.618794,-74.012584,42460349
12th Avenue,81st Street,Brooklyn,40.618236,-74.013164,42460353
12th Avenue,82nd Street,Brooklyn,40.617676,-74.013749,42460356
12th Avenue,83rd Street,Brooklyn,40.617118,-74.014327,42460360
12th Avenue,84th Street,Brooklyn,40.616558,-74.014909,42460366
12th Avenue,85th Street,Brooklyn,40.615998,-74.015488,42460370
12th Avenue,86th Street,Brooklyn,40.615394,-74.016126,42460374
12th Avenue,Bay Ridge Avenue,Brooklyn,40.625033,-74.006095,42460306
12th Avenue,Bay Ridge Parkway,Brooklyn,40.621634,-74.00963,42460320
12th Avenue,Chester Avenue,Brooklyn,40.644458,-73.984405,42460212
12th Avenue,Dahill Road,Brooklyn,40.645752,-73.981056,42460211
12th Avenue,New Utrecht Avenue,Brooklyn,40.635842,-73.994835,42460229
12th Avenue,Ovington Avenue,Brooklyn,40.625455,-74.005655,42460300
12th Avenue,Tabor Court,Brooklyn,40.628751,-74.002228,42460278
12th Street,2nd Avenue,Brooklyn,40.670792,-73.994894,42496182
12th Street,3rd Avenue,Brooklyn,40.669655,-73.992527,42466183
12th Street,4th Avenue,Brooklyn,40.668543,-73.990223,42521139/1372888591
12th Street,5th Avenue,Brooklyn,40.667373,-73.987804,42465305
12th Street,6th Avenue,Brooklyn,40.666233,-73.985445,42477300
12th Street,7th Avenue,Brooklyn,40.665092,-73.983085,42487591
12th Street,8th Avenue,Brooklyn,40.66395,-73.980724,42529874
12th Street,Hamilton Place,Brooklyn,40.671493,-73.996347,42517530
12th Street,Prospect Park West,Brooklyn,40.662805,-73.978362,42476132
13th Avenue,36th Street,Brooklyn,40.642266,-73.984583,42523953
13th Avenue,37th Street,Brooklyn,40.641746,-73.985126,42510218
13th Avenue,38th Street,Brooklyn,40.641185,-73.985709,42483837
13th Avenue,39th Street,Brooklyn,40.640625,-73.986292,42523965
13th Avenue,40th Street,Brooklyn,40.640069,-73.986876,42519677
13th Avenue,41st Street,Brooklyn,40.639505,-73.987455,42523971
13th Avenue,42nd Street,Brooklyn,40.638947,-73.988039,42523975
13th Avenue,43rd Street,Brooklyn,40.638385,-73.98862,42517570
13th Avenue,44th Street,Brooklyn,40.637824,-73.989206,42523985
13th Avenue,45th Street,Brooklyn,40.637264,-73.989789,42506793
13th Avenue,46th Street,Brooklyn,40.636705,-73.990373,42480505
13th Avenue,47th Street,Brooklyn,40.636145,-73.990956,42519587
13th Avenue,48th Street,Brooklyn,40.635583,-73.991539,42492862
13th Avenue,49th Street,Brooklyn,40.63503,-73.992116,42466812
13th Avenue,50th Street,Brooklyn,40.634467,-73.9927,42523999
13th Avenue,51st Street,Brooklyn,40.633912,-73.993279,42473043
13th Avenue,52nd Street,Brooklyn,40.633347,-73.993866,42524007
13th Avenue,53rd Street,Brooklyn,40.632785,-73.994451,42524015
13th Avenue,54th Street,Brooklyn,40.63223,-73.995034,42524024
13th Avenue,55th Street,Brooklyn,40.631667,-73.995617,42517374
13th Avenue,56th Street,Brooklyn,40.631106,-73.996195,42490258
13th Avenue,57th Street,Brooklyn,40.630547,-73.996779,42524040
13th Avenue,58th Street,Brooklyn,40.629986,-73.997359,42521613
13th Avenue,59th Street,Brooklyn,40.629423,-73.997944,2620907641
13th Avenue,60th Street,Brooklyn,40.628845,-73.998545,42524046
13th Avenue,61st Street,Brooklyn,40.628263,-73.999149,42484317
13th Avenue,62nd Street,Brooklyn,40.627702,-73.999731,42486106
13th Avenue,63rd Street,Brooklyn,40.627145,-74.000314,42524062
13th Avenue,64th Street,Brooklyn,40.626584,-74.000895,42519480
13th Avenue,65th Street,Brooklyn,40.625983,-74.001521,42524065
13th Avenue,66th Street,Brooklyn,40.62538,-74.002148,42501089
13th Avenue,67th Street,Brooklyn,40.624821,-74.00273,42474197
13th Avenue,70th Street,Brooklyn,40.623145,-74.004476,42485539
13th Avenue,71st Street,Brooklyn,40.622583,-74.005058,42513460
13th Avenue,72nd Street,Brooklyn,40.622024,-74.005637,42495389
13th Avenue,73rd Street,Brooklyn,40.621464,-74.006219,42482785
13th Avenue,74th Street,Brooklyn,40.620906,-74.006802,42524078
13th Avenue,76th Street,Brooklyn,40.6197,-74.008054,42477698
13th Avenue,77th Street,Brooklyn,40.619143,-74.008637,42485214
13th Avenue,78th Street,Brooklyn,40.618582,-74.009217,42524084
13th Avenue,79th Street,Brooklyn,40.618024,-74.0098,42517313
13th Avenue,80th Street,Brooklyn,40.617464,-74.010383,42494976
13th Avenue,81st Street,Brooklyn,40.616906,-74.010961,42521850
13th Avenue,82nd Street,Brooklyn,40.616345,-74.011543,42506002
13th Avenue,83rd Street,Brooklyn,40.615788,-74.012127,42492484
13th Avenue,84th Street,Brooklyn,40.615228,-74.012709,42524091
13th Avenue,85th Street,Brooklyn,40.614669,-74.013289,42514296
13th Avenue,86th Street,Brooklyn,40.614064,-74.013926,42487936
13th Avenue,Bay Ridge Avenue,Brooklyn,40.623701,-74.003892,42512964
13th Avenue,Bay Ridge Parkway,Brooklyn,40.620303,-74.007426,42509550
13th Avenue,New Utrecht Avenue,Brooklyn,40.631881,-73.995394,42468120
13th Avenue,Ovington Avenue,Brooklyn,40.624123,-74.003456,42504868
13th Avenue,Tabor Court,Brooklyn,40.627426,-74.000024,42495613
13th Street,2nd Avenue,Brooklyn,40.670195,-73.995392,42496186
13th Street,3rd Avenue,Brooklyn,40.66905,-73.993032,42466180
13th Street,4th Avenue,Brooklyn,40.667944,-73.990721,42510281/1372888900
13th Street,5th Avenue,Brooklyn,40.66677,-73.988307,42465309
13th Street,6th Avenue,Brooklyn,40.66563,-73.985948,42477302
13th Street,7th Avenue,Brooklyn,40.664489,-73.983586,42487594
13th Street,8th Avenue,Brooklyn,40.663347,-73.981225,42510299
13th Street,Hamilton Place,Brooklyn,40.670889,-73.996859,42510276
13th Street,Prospect Park West,Brooklyn,40.66221,-73.978858,42476135
14th Avenue,35th Street,Brooklyn,40.641524,-73.981729,42496904
14th Avenue,36th Street,Brooklyn,40.640976,-73.982337,42529797
14th Avenue,37th Street,Brooklyn,40.640416,-73.982921,42510225
14th Avenue,38th Street,Brooklyn,40.639857,-73.983502,42483842
14th Avenue,39th Street,Brooklyn,40.639297,-73.984088,42530050
14th Avenue,40th Street,Brooklyn,40.638735,-73.984672,42519680
14th Avenue,41st Street,Brooklyn,40.638175,-73.985252,42530054
14th Avenue,42nd Street,Brooklyn,40.637616,-73.985836,42527498
14th Avenue,43rd Street,Brooklyn,40.637056,-73.986419,42517573
14th Avenue,44th Street,Brooklyn,40.636496,-73.987002,42528701
14th Avenue,45th Street,Brooklyn,40.635937,-73.987585,42506799
14th Avenue,46th Street,Brooklyn,40.635374,-73.988167,42480508
14th Avenue,47th Street,Brooklyn,40.634816,-73.988751,42519583
14th Avenue,48th Street,Brooklyn,40.634258,-73.989333,42492865
14th Avenue,49th Street,Brooklyn,40.633699,-73.989913,42466815
14th Avenue,50th Street,Brooklyn,40.633137,-73.990497,42526708
14th Avenue,51st Street,Brooklyn,40.632574,-73.991081,42473045
14th Avenue,52nd Street,Brooklyn,40.632016,-73.991664,42530068
14th Avenue,53rd Street,Brooklyn,40.631456,-73.992246,42525473
14th Avenue,54th Street,Brooklyn,40.630898,-73.992828,42530073
14th Avenue,55th Street,Brooklyn,40.630336,-73.993413,42517380
14th Avenue,56th Street,Brooklyn,40.629776,-73.993995,42490268
14th Avenue,57th Street,Brooklyn,40.629216,-73.994578,42530076
14th Avenue,58th Street,Brooklyn,40.628656,-73.995161,42521616
14th Avenue,59th Street,Brooklyn,40.628094,-73.995743,2620907639
14th Avenue,60th Street,Brooklyn,40.627511,-73.996348,42530084
14th Avenue,61st Street,Brooklyn,40.626931,-73.996953,42484319
14th Avenue,62nd Street,Brooklyn,40.626377,-73.997536,42486109
14th Avenue,63rd Street,Brooklyn,40.625816,-73.998117,42530093
14th Avenue,64th Street,Brooklyn,40.625257,-73.998697,42519482
14th Avenue,65th Street,Brooklyn,40.624656,-73.999321,42524837
14th Avenue,66th Street,Brooklyn,40.624051,-73.999946,42501091
14th Avenue,67th Street,Brooklyn,40.62349,-74.00053,42474204
14th Avenue,70th Street,Brooklyn,40.621815,-74.002276,42485542
14th Avenue,71st Street,Brooklyn,40.621253,-74.002857,42513466
14th Avenue,72nd Street,Brooklyn,40.620696,-74.003436,42495391
14th Avenue,73rd Street,Brooklyn,40.620136,-74.004019,42482788
14th Avenue,74th Street,Brooklyn,40.619577,-74.004599,42526618
14th Avenue,76th Street,Brooklyn,40.618384,-74.005859,42477701
14th Avenue,77th Street,Brooklyn,40.617814,-74.006434,42485215
14th Avenue,78th Street,Brooklyn,40.617254,-74.007016,42530105
14th Avenue,79th Street,Brooklyn,40.616695,-74.007599,42517319
14th Avenue,80th Street,Brooklyn,40.616133,-74.008177,42494980
14th Avenue,81st Street,Brooklyn,40.615576,-74.008761,42521853
14th Avenue,82nd Street,Brooklyn,40.615015,-74.009341,42506007
14th Avenue,83rd Street,Brooklyn,40.614457,-74.009924,42492490
14th Avenue,84th Street,Brooklyn,40.613897,-74.010504,42530117
14th Avenue,85th Street,Brooklyn,40.613339,-74.011086,42514300
14th Avenue,86th Street,Brooklyn,40.612735,-74.011712,42487939
14th Avenue,Bath Avenue,Brooklyn,40.609357,-74.015224,42522525
14th Avenue,Bay Ridge Avenue,Brooklyn,40.622372,-74.001694,42512968
14th Avenue,Bay Ridge Parkway,Brooklyn,40.618973,-74.005227,42509554
14th Avenue,Benson Avenue,Brooklyn,40.611038,-74.013482,42491331
14th Avenue,Church Avenue,Brooklyn,40.642054,-73.981237,42497270
14th Avenue,Cropsey Avenue,Brooklyn,40.607698,-74.016977,42484822
14th Avenue,New Utrecht Avenue,Brooklyn,40.627192,-73.996689,4291790464
14th Avenue,Old New Utrecht Road,Brooklyn,40.640225,-73.983127,42488102
14th Avenue,Ovington Avenue,Brooklyn,40.622843,-74.001202,42504870
14th Avenue,Paulding Street,Brooklyn,40.699023,-73.967062,42522416
14th Avenue,Poly Place,Brooklyn,40.607698,-74.016977,42484822
14th Avenue,South Street,Brooklyn,40.69793,-73.967124,42464543
14th Avenue,Story Street,Brooklyn,40.642054,-73.981237,42497270
14th Street,2nd Avenue,Brooklyn,40.669593,-73.995895,42484058
14th Street,3rd Avenue,Brooklyn,40.668445,-73.993536,42466179
14th Street,4th Avenue,Brooklyn,40.667338,-73.991229,42484061/1372888701
14th Street,5th Avenue,Brooklyn,40.66617,-73.98881,42465312
14th Street,6th Avenue,Brooklyn,40.665028,-73.98645,42477305
14th Street,7th Avenue,Brooklyn,40.663886,-73.984089,42484069
14th Street,8th Avenue,Brooklyn,40.662744,-73.981728,42484070
14th Street,Hamilton Avenue,Brooklyn,40.670378,-73.997458,42478307
14th Street,Hamilton Place,Brooklyn,40.670378,-73.997458,42478307
14th Street,Prospect Park West,Brooklyn,40.661605,-73.979362,42476136
14th Street,Prospect Park West Bike Path,Brooklyn,40.661576,-73.979296,4482113709
151st Avenue,78th Street - Sapphire Street,Brooklyn,40.66706,-73.856454,598778524
151st Avenue,Stanley Avenue,Brooklyn,40.66706,-73.856454,598778524
155th Avenue,Fairfield Place,Brooklyn,40.66368,-73.856097,598778529
157th Avenue,75th Street,Brooklyn,40.66009,-73.857639,7884773201
15th Avenue,36th Street,Brooklyn,40.639644,-73.980141,42529802
15th Avenue,37th Street,Brooklyn,40.639088,-73.980718,42510230
15th Avenue,38th Street,Brooklyn,40.638531,-73.981311,42483847
15th Avenue,39th Street,Brooklyn,40.637965,-73.981886,42536031
15th Avenue,40th Street,Brooklyn,40.637406,-73.982466,42519683
15th Avenue,41st Street,Brooklyn,40.636846,-73.983052,42537574
15th Avenue,42nd Street,Brooklyn,40.636285,-73.983634,42527503
15th Avenue,43rd Street,Brooklyn,40.635726,-73.984218,42517576
15th Avenue,44th Street,Brooklyn,40.635168,-73.984801,42528705
15th Avenue,45th Street,Brooklyn,40.634614,-73.985382,42506803
15th Avenue,46th Street,Brooklyn,40.634047,-73.985964,42480510
15th Avenue,47th Street,Brooklyn,40.633487,-73.986548,42519579
15th Avenue,48th Street,Brooklyn,40.632927,-73.987132,42492868
15th Avenue,49th Street,Brooklyn,40.632368,-73.987711,42466818
15th Avenue,50th Street,Brooklyn,40.631804,-73.988296,42526711
15th Avenue,51st Street,Brooklyn,40.631247,-73.988879,42473049
15th Avenue,52nd Street,Brooklyn,40.630686,-73.989462,42535386
15th Avenue,53rd Street,Brooklyn,40.630127,-73.990045,42525476
15th Avenue,54th Street,Brooklyn,40.629616,-73.99058,42536598
15th Avenue,55th Street,Brooklyn,40.629006,-73.991212,42517383
15th Avenue,56th Street,Brooklyn,40.628446,-73.991794,42490273
15th Avenue,57th Street,Brooklyn,40.627884,-73.992378,42537594
15th Avenue,58th Street,Brooklyn,40.627326,-73.99296,42521622
15th Avenue,59th Street,Brooklyn,40.626765,-73.993542,2620907638
15th Avenue,60th Street,Brooklyn,40.626184,-73.994146,42534515
15th Avenue,61st Street,Brooklyn,40.62558,-73.99477,42484323/42484247
15th Avenue,62nd Street,Brooklyn,40.625043,-73.995332,42486113
15th Avenue,63rd Street,Brooklyn,40.62448,-73.995925,42531509
15th Avenue,64th Street,Brooklyn,40.623923,-73.996498,42519486
15th Avenue,65th Street,Brooklyn,40.623326,-73.997119,42524843
15th Avenue,66th Street,Brooklyn,40.622729,-73.997755,42501094
15th Avenue,67th Street,Brooklyn,40.622175,-73.998339,42474211
15th Avenue,70th Street,Brooklyn,40.620495,-74.000076,42485546
15th Avenue,71st Street,Brooklyn,40.619936,-74.000659,42513471
15th Avenue,72nd Street,Brooklyn,40.619377,-74.001239,42495395
15th Avenue,73rd Street,Brooklyn,40.618806,-74.001818,42482792
15th Avenue,74th Street,Brooklyn,40.618247,-74.002399,42526624
15th Avenue,76th Street,Brooklyn,40.617053,-74.003657,42477706
15th Avenue,77th Street,Brooklyn,40.616482,-74.004234,42485218
15th Avenue,78th Street,Brooklyn,40.615923,-74.004813,42536508
15th Avenue,79th Street,Brooklyn,40.615363,-74.005397,42517323
15th Avenue,80th Street,Brooklyn,40.614804,-74.005979,42494982
15th Avenue,81st Street,Brooklyn,40.614246,-74.00656,42521855
15th Avenue,82nd Street,Brooklyn,40.613685,-74.007142,42506010
15th Avenue,83rd Street,Brooklyn,40.613128,-74.007723,42492494
15th Avenue,84th Street,Brooklyn,40.612573,-74.008311,42534212
15th Avenue,85th Street,Brooklyn,40.612013,-74.008895,42514303
15th Avenue,86th Street,Brooklyn,40.611412,-74.00952,42487949
15th Avenue,Bath Avenue,Brooklyn,40.608042,-74.013026,42522529
15th Avenue,Bay Ridge Avenue,Brooklyn,40.621053,-73.999496,42512972
15th Avenue,Bay Ridge Parkway,Brooklyn,40.617645,-74.003025,42509560
15th Avenue,Benson Avenue,Brooklyn,40.609717,-74.011286,42491338
15th Avenue,Cropsey Avenue,Brooklyn,40.606434,-74.014703,42493674
15th Avenue,Dahill Road,Brooklyn,40.639686,-73.97991,42515319
15th Avenue,Independence Avenue,Brooklyn,40.604449,-74.01676,42495352/42495341
15th Avenue,New Utrecht Avenue,Brooklyn,40.622468,-73.99804,9090045052
15th Avenue,Ovington Avenue,Brooklyn,40.621576,-73.998953,42504872
15th Avenue,Shore Parkway,Brooklyn,40.6036,-74.017609,7156351899
